,artist_name,title,execution_date,category,id,title_len,title_length
4102,"Ulrich, Normand",Main jointe,1973.0,Work on paper,74/5-0170,11,11
4103,"Bastien, Roland",mad madder maddest,1984.0,Work on paper,86/7-0070,18,18
4104,"April, Raymonde",Portrait de l'artiste #1,1980.0,Photograph,82/3-0300,24,24
4105,"Ball, Gregory",Journeyland #3,1992.0,Work on paper,92/3-0915,14,14
4106,"Feist, Harold",I,1976.0,Painting,77/8-0223,1,1
4107,"Hoogstraten, Janis",# 1,1972.0,Painting,72/3-1650,3,3
4108,"Feist, Harold",K'un,1976.0,Painting,77/8-0221,4,4
4109,"Tiessen, George",Four Views,1972.0,Work on paper,76/7-0204,10,10
4110,"Holownia, Thaddeus",Headlighting Portfolio,1975.0,Photograph,87/8-0528,22,22
4111,"Werden, Diana",transformations/retrievals of held moments,1982.0,Other,82/3-0140,42,42
4112,"Steeves, Daniel",Feast of Misunderstanding,1991.0,Work on paper,91/2-0512,25,25
4113,"Werden, Diana",time itself,1983.0,Sculpture,83/4-0431,11,11
4114,"Holownia, Thaddeus","#4 St. Johns, NFLD",1981.0,Photograph,89/90-0248,18,18
4115,"Harris, Lawren P.",Zig-Zag,1971.0,Painting,72/3-1716,7,7
4116,"Werden, Diana",Drawing #8,1981.0,Work on paper,83/4-0198,10,10
4117,"Holownia, Thaddeus","Tantramar River, Sackville, New Brunswick",1980.0,Photograph,88/9-0056,41,41
4118,"Holownia, Thaddeus",#17 Skyscape Placentia Bay NFLD,1988.0,Photograph,89/90-0253,31,31
4119,"Holownia, Thaddeus",View from the Sackville Dump,1984.0,Photograph,84/5-0240,28,28
4120,"Henderson, Patricia Morris",untitled/sans titre,1984.0,Sculpture,85/6-0222,19,19
4121,"Lawlor, Michael Christopher",Noise and Combat,1992.0,Photograph,92/3-0708,16,16
4122,"Graff, Terry",Marsh Installation #4 (from Natura Naturans/Natura Naturata),1990.0,Installation,90/1-0398,60,60
4123,"Henderson, Tom",untitled/sans titre,1985.0,Sculpture,85/6-0595,19,19
4124,"Tiessen, George",West Ridge,1971.0,Work on paper,72/3-0979,10,10
4125,"Steeves, Daniel",Familiar Voices,1993.0,Work on paper,94/5-0081,15,15
4126,"Holownia, Thaddeus","Russian Trawler, St. John's, Newfoundland",1981.0,Photograph,88/9-0055,41,41
4127,"Holownia, Thaddeus","#7 St. Johns, NFLD",1981.0,Photograph,89/90-0250,18,18
4128,"Asimakos, John",Untitled/Sans titre,1975.0,Painting,76/7-0097,19,19
4129,"Tiessen, George",Landscape II,1971.0,Work on paper,72/3-0983,12,12
4130,"Harris, Lawren P.",Diagonals # 1,1970.0,Work on paper,75/6-0696,13,13
4131,"Steeves, Daniel",Concurrence in Absence,1990.0,Work on paper,91/2-0511,22,22
4132,"Steeves, Daniel",Crosses We Bear,1990.0,Work on paper,91/2-0118,15,15
4133,"Bobier, David",Splash!,1988.0,Other,88/9-0257,7,7
4134,"Buyers, Jane",Vegetable,1974.0,Work on paper,74/5-0326,9,9
4135,"Holownia, Thaddeus","Lower Cove, Nova Scotia",1984.0,Photograph,84/5-0188,23,23
4136,"Holownia, Thaddeus","Lower Dorchester, New Brunswick",1984.0,Photograph,84/5-0187,31,31
4137,"Graff, Terry",Decoy #4,1987.0,Sculpture,92/3-0703,8,8
4138,"Graff, Terry",Decoy #2,1987.0,Sculpture,92/3-0702,8,8
4139,"Tiessen, George",Four Views,1972.0,Work on paper,72/3-0980,10,10
4140,"Holownia, Thaddeus","Ice Phenomena, Aulac, New Brunswick",1981.0,Photograph,88/9-0054,35,35
4141,"Tiessen, George",Four Views,1972.0,Work on paper,76/7-0207,10,10
4142,"Holownia, Thaddeus","Dickie Tree, Amherst, Nova Scotia",1982.0,Photograph,88/9-0053,33,33
4143,"Doell, Margaret",Railway Crossing,1992.0,Work on paper,94/5-0043,16,16
4144,"Steeves, Daniel",Dial 6126,1992.0,Work on paper,92/3-0712,9,9
4145,"Holownia, Thaddeus","#6 St. Johns, NFLD",1981.0,Photograph,89/90-0249,18,18
4146,"Henderson, Tom",untitled/sans titre,1985.0,Work on paper,88/9-0194,19,19
4147,"Tiessen, George",Untitled/Sans titre,1971.0,Work on paper,72/3-0981,19,19
4148,"Tiessen, George",Landscape I,1971.0,Work on paper,72/3-0982,11,11
4149,"Holownia, Thaddeus","Lower Dorchester, New Brunswick",1984.0,Photograph,84/5-0186,31,31
4150,"Holownia, Thaddeus","Trees, Cumberland Basin, Nova Scotia",1977.0,Photograph,88/9-0052,36,36
4151,"Steeves, Daniel",The Silent Scream,1992.0,Work on paper,92/3-0711,17,17
4152,"Henderson, Tom",untitled/sans titre,1985.0,Work on paper,85/6-0596,19,19
4153,"Holownia, Thaddeus",#13 Gannet Colony Cape St. Marys NFLD,1988.0,Photograph,89/90-0252,37,37
4154,"Bobier, David",Deluge (after Holusai),1987.0,Work on paper,88/9-0262,22,22
4155,"Steeves, Daniel",Apokatallassei,1987.0,Work on paper,88/9-0104,14,14
4156,"Holownia, Thaddeus",#12 Beached Whale Holyrood Pond Newfoundland,1988.0,Photograph,89/90-0251,44,44
4157,"Feist, Harold",3/25/75/3,1975.0,Work on paper,76/7-0028,9,9
4158,"Holownia, Thaddeus","Lower Dorchester, New Brunswick",1984.0,Photograph,84/5-0185,31,31
4159,"Harris, Lawren P.",Transition No. 2,1972.0,Work on paper,72/3-1065,16,16
4160,"Tiessen, George",Four Views,1972.0,Work on paper,76/7-0205,10,10
4161,"Feist, Harold",4/19/75/1,1975.0,Work on paper,76/7-0029,9,9
4162,"Hoogstraten, Janis",Untitled/Sans titre,1972.0,Painting,72/3-1593,19,19
4163,"Tiessen, George",Four Views,1972.0,Work on paper,76/7-0206,10,10
4164,"Knapp, Joyce",Self portrait with woven lines,1985.0,Work on paper,89/90-0261,30,30
4165,"Taylor, John C.",Dorchester Suite - Bathroom,1976.0,Work on paper,76/7-0533,27,27
4166,"Taylor, John C.",Mine Report No. 15,1972.0,Photograph,75/6-1023,18,18
4167,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0723,12,12
4168,"Taylor, John C.",Mine Report No. 14,1972.0,Photograph,75/6-1022,18,18
4169,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0709,12,12
4170,"Taylor, John C.",Lazo Kitchen,1974.0,Work on paper,75/6-0442,12,12
4171,"Taylor, John C.",Mine Report No. 17,1972.0,Photograph,75/6-1025,18,18
4172,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0724,12,12
4173,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0717,12,12
4174,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0728,12,12
4175,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0711,12,12
4176,"Rowe, William",Latter Day Saints and Their Miracles,1971.0,Work on paper,75/6-0971,36,36
4177,"Taylor, John C.",Mine Report No. 24,1972.0,Photograph,75/6-1032,18,18
4178,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0726,12,12
4179,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0712,12,12
4180,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0725,12,12
4181,"Taylor, John C.",Mine Report No. 10,1972.0,Photograph,75/6-1018,18,18
4182,"Taylor, John C.",Dorchester Suite - Front Room,1976.0,Work on paper,76/7-0531,29,29
4183,"Taylor, John C.",Mine Report No. 1,1972.0,Photograph,75/6-1009,17,17
4184,"Taylor, John C.",Mine Report No. 22,1972.0,Photograph,75/6-1030,18,18
4185,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0714,12,12
4186,"Taylor, John C.",Mine Report No. 2,1972.0,Photograph,75/6-1010,17,17
4187,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0716,12,12
4188,"Taylor, John C.",Mine Report No. 3,1972.0,Photograph,75/6-1011,17,17
4189,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0718,12,12
4190,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0708,12,12
4191,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0721,12,12
4192,"Taylor, John C.",Mine Report No. 18,1972.0,Photograph,75/6-1026,18,18
4193,"Taylor, John C.",Mine Report No. 8,1972.0,Photograph,75/6-1016,17,17
4194,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0713,12,12
4195,"Taylor, John C.",Mine Report No. 5,1972.0,Photograph,75/6-1013,17,17
4196,"Taylor, John C.",Mine Report No. 23,1972.0,Photograph,75/6-1031,18,18
4197,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0722,12,12
4198,"Taylor, John C.",Mine Report No. 4,1972.0,Photograph,75/6-1012,17,17
4199,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0715,12,12
4200,"Taylor, John C.",Mine Report No. 11,1972.0,Photograph,75/6-1019,18,18
4201,"Taylor, John C.",Mine Report No. 25,1972.0,Photograph,75/6-1033,18,18
4202,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0727,12,12
4203,"Taylor, John C.",Mine Report No. 12,1972.0,Photograph,75/6-1020,18,18
4204,"Taylor, John C.",Mine Report No. 21,1972.0,Photograph,75/6-1029,18,18
4205,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0719,12,12
4206,"Taylor, John C.",Mine Report No. 16,1972.0,Photograph,75/6-1024,18,18
4207,"Taylor, John C.",Mine Report No. 13,1972.0,Photograph,75/6-1021,18,18
4208,"Taylor, John C.",Mine Report No. 19,1972.0,Photograph,75/6-1027,18,18
4209,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0710,12,12
4210,"Taylor, John C.",Dorchester Suite - Kitchen,1976.0,Work on paper,76/7-0532,26,26
4211,"Taylor, John C.",Mine Report No. 7,1972.0,Photograph,75/6-1015,17,17
4212,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0730,12,12
4213,"Taylor, John C.",Mine Report No. 6,1972.0,Photograph,75/6-1014,17,17
4214,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0720,12,12
4215,"Taylor, John C.",Mine Report No. 9,1972.0,Photograph,75/6-1017,17,17
4216,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0729,12,12
4217,"Taylor, John C.",L.A. Topiary,1976.0,Photograph,76/7-0513,12,12
4218,"Taylor, John C.",Mine Report No. 26,1972.0,Photograph,75/6-1034,18,18
4219,"Taylor, John C.",Mine Report No. 20,1972.0,Photograph,75/6-1028,18,18
4220,"Gagnon, Charles",Heart & Thorns,1989.0,Work on paper,90/1-0088,14,14
4221,"Pugh, Beverley",On a Screen,1975.0,Work on paper,76/7-0250,11,11
4222,"Hushlak, Gerald",Relationships in White,1975.0,Work on paper,75/6-0294,22,22
4223,"Gallant, Yvon",Les mouches l'hiver (de Les superstitions à ma mère),1992.0,Painting,92/3-0726,52,52
4224,"Skalnik, Pavel",Untitled/Sans titre,1976.0,Work on paper,76/7-0252,19,19
4225,"Martin, Raymond",L'autobus descend du rang #4,1989.0,Painting,93/4-0145,28,28
4226,"Skalnik, Pavel",Just 14,1975.0,Work on paper,76/7-0251,7,7
4227,"Coutellier, Francis",Hommage à Pavlov version 2,1973.0,Work on paper,75/6-0381,26,26
4228,"Charette, Luc A.",Some Men,1992.0,Installation,93/4-0006,8,8
4229,"Martin, Raymond",L'importation des églises chrétiennes en Amérique:  La nuit,1992.0,Painting,92/3-0717,59,59
4230,"Pugh, Beverley",A room (bedroom) inside out... intaglio,1975.0,Work on paper,75/6-0282,39,39
4231,Francis Coutellier & Serge Morin,#1 (Série Billard),1982.0,Photograph,85/6-0302,18,18
4232,Francis Coutellier & Serge Morin,#2 (Série Billard),1982.0,Photograph,85/6-0303,18,18
4233,"McLaughlin, Ghislaine",Visage de Line (Tryptique Evangéline),1992.0,Painting,92/3-0720,37,37
4234,"Dugas, Daniel",E. à. N.Y. #2 sur 1/24 sec,1986.0,Work on paper,86/7-0377,26,26
4235,"Gallant, Yvon",Décembre,1991.0,Work on paper,92/3-0725,8,8
4236,"Gallant, Yvon",Il s'agit d'ouvrir les yeux,1992.0,Painting,93/4-0141,27,27
4237,"Arseneault, Jacques",P.M.,1990.0,Work on paper,91/2-0404,4,4
4238,"Martin, Raymond",La vache qui vêle,1987.0,Painting,92/3-0728,17,17
4239,"Duguay, Michelle Anne","Sans Titre, #99",1990.0,Photograph,90/1-0084,15,15
4240,"Chiasson, Herménégilde",Deuil,1989.0,Work on paper,90/1-0073,5,5
4241,"Arseneault, Jacques",Impression d'Amérique Frite,1986.0,Work on paper,86/7-0380,27,27
4242,"Tremblay, Joanne",Untitled/Sans titre,1983.0,Work on paper,84/5-0711,19,19
4243,Francis Coutellier & Serge Morin,#5 (Série Billard),1982.0,Photograph,85/6-0306,18,18
4244,"Gallant, Yvon",Une coppe de thé #2,1990.0,Work on paper,90/1-0311,19,19
4245,Magda Mujica & Pavel Skalnik,sans titre/untitled (de Masques),1989.0,Photograph,90/1-0415,32,32
4246,Max,3,1992.0,Other,92/3-0714,1,1
4247,"Gallant, Yvon",Homme avec bolle de soupe,1993.0,Painting,93/4-0139,25,25
4248,"Allain, Marie-Hélène",Sans titre/Untitled,1975.0,Sculpture,76/7-0214,19,19
4249,"Coutellier, Francis",Chien et Bateau,1992.0,Work on paper,92/3-0724,15,15
4250,"Savoie, Roméo",Venezia #14,1991.0,Work on paper,91/2-0146,11,11
4251,"Coutellier, Evelyn",Revolution,1975.0,Fibre,75/6-0496,10,10
4252,"Osborne, Danny",Conquistador Helmet 1,2010.0,Sculpture,10/1-0086,21,21
4253,Max,1,1992.0,Other,92/3-0715,1,1
4254,"Gallant, Yvon",L'arbre de la vie,1986.0,Work on paper,86/7-0745,17,17
4255,"Charette, Luc A.",Comme mon sang,1991.0,Installation,93/4-0136,14,14
4256,"McLaughlin, Ghislaine",Visage d'Eve (Tryptique Evangéline),1992.0,Painting,92/3-0718,35,35
4257,"Skalnik, Pavel",Roast Beef,1976.0,Work on paper,76/7-0022,10,10
4258,"Gallant, Yvon",L'arbre de la vie,1986.0,Work on paper,86/7-0746,17,17
4259,"Duguay, Guy",Ouno #9,1992.0,Work on paper,92/3-0716,7,7
4260,Francis Coutellier & Serge Morin,#4 (Série Billard),1982.0,Photograph,85/6-0305,18,18
4261,"Gallant, Yvon",Mon souvenir du Mexique de Harlan,1993.0,Painting,93/4-0140,33,33
4262,"McLaughlin, Ghislaine",Visage d'ange (Tryptique Evangéline),1992.0,Painting,92/3-0719,36,36
4263,Francis Coutellier & Serge Morin,#3 (Série Billard),1982.0,Photograph,85/6-0304,18,18
4264,"Duguay, Michelle Anne",Sectio de Spoliare,1990.0,Photograph,90/1-0082,18,18
4265,"Coutellier, Evelyn",Sans titre/Untitled,1975.0,Fibre,75/6-0497,19,19
4266,"Gallant, Yvon",La lavette à terre (de Les superstitions à ma mère),1992.0,Painting,92/3-0727,51,51
4267,"Duguay, Michelle Anne","Sans Titre, #66",1990.0,Photograph,90/1-0083,15,15
4268,"Duguay, Michelle Anne",Excorticare,1990.0,Photograph,90/1-0414,11,11
4269,"Roussel, Claude",Zuchini,1984.0,Work on paper,85/6-0192,7,7
4270,"Cormier, Lionel",Transfiguration,1989.0,Work on paper,90/1-0075,15,15
4271,"Cormier, Lionel",Images Spatio-temporelles,1990.0,Work on paper,90/1-0302,25,25
4272,"Leblanc, Léo",Sleigh Ride,1977.0,Painting,79/80-0076,11,11
4273,"Leblanc, Léo",Hog Butchering,1978.0,Painting,79/80-0075,14,14
4274,"Leblanc, Léo",BEERSVILLE FARM (grandfather's place),1971.0,Painting,72/3-1550,37,37
4275,"Leblanc, Léo",Country Home,1972.0,Painting,72/3-1551,12,12
4276,"Leblanc, Léo",Herring fishing in the Old days,1977.0,Painting,79/80-0077,31,31
4277,"Leblanc, Léo",Country Scenery,1971.0,Painting,72/3-1548,15,15
4278,"Leblanc, Léo",Lumbering in the early days,1979.0,Painting,79/80-0078,27,27
4279,"Simon, Roger",Vogue,1992.0,Work on paper,92/3-0723,5,5
4280,"Hall, Glenn",German Interior,1992.0,Painting,92/3-0704,15,15
4281,"Forrestall, William",OLD Garden,1992.0,Work on paper,92/3-0732,10,10
4282,"Bobak, Molly",Studio Table,1971.0,Work on paper,72/3-0810,12,12
4283,"Bobak, Molly",Shediac Beach (N.B.),1972.0,Painting,72/3-1816,20,20
4284,"Bobak, Bruno",Green landscape with figures,1972.0,Painting,72/3-1801,28,28
4285,"Petite, Sarah",Permian Night,1992.0,Painting,92/3-0709,13,13
4286,"Bobak, Bruno",Anxiety,1973.0,Work on paper,73/4-0224,7,7
4287,"Bobak, Molly",Rink Theme - Skaters,1969.0,Painting,73/4-0039,20,20
4288,"Charlton, Greg",Span,1993.0,Painting,94/5-0176,4,4
4289,"Burns, Rick",Achromatic Series - Atholicase,1982.0,Other,82/3-0277,30,30
4290,"Burns, Rick",Achromatic Series - Darkase,1982.0,Other,82/3-0280,27,27
4291,"Scott, Stephen",Groundhog Day,1989.0,Work on paper,90/1-0417,13,13
4292,"Gaston, Nora",Legend 2,1985.0,Work on paper,85/6-0171,8,8
4293,"Bobak, Molly",Anemones,1975.0,Work on paper,75/6-0276,8,8
4294,"Thornton, Bev",To Enter The Apple Grove,1992.0,Photograph,92/3-1004,24,24
4295,"Burns, Rick",Fractured Aspect,1990.0,Work on paper,90/1-0396,16,16
4296,"May, Stephen",Toy Truck,1989.0,Painting,90/1-0416,9,9
4297,"Burns, Rick",Two Selves and Him,1990.0,Work on paper,90/1-0395,18,18
4298,"Bobak, Molly","Pub, Sloane Square",1970.0,Painting,72/3-1557,18,18
4299,"Ballantyne, Heather",Horn Figure,1982.0,Sculpture,82/3-0702,11,11
4300,"Myre, Nadia",Indian Act,2000.0,Fibre,04/5-0018,10,10
4301,"Bobak, Molly",Little poppies,1971.0,Work on paper,72/3-0490,14,14
4302,"Bobak, Bruno",Anxiety,1973.0,Work on paper,73/4-0223,7,7
4303,"Burns, Rick",Achromatic Series - Bronte's Letter,1982.0,Other,82/3-0279,35,35
4304,"Bobak, Bruno",Embrace,1980.0,Work on paper,86/7-0609,7,7
4305,"Sabat, Peter",Night Labyrinths,1991.0,Work on paper,92/3-1038,16,16
4306,"Scheuing, Ruth",The Anatomy of a Suit,1986.0,Fibre,88/9-0215,21,21
4307,"Bobak, Bruno",Anxiety,1973.0,Work on paper,73/4-0222,7,7
4308,"Bobak, Bruno",Embracing Couple,1972.0,Painting,72/3-1563,16,16
4309,"Burns, Rick",Achromatic Series - Case #3,1982.0,Other,82/3-0278,27,27
4310,"Bobak, Bruno",Anxiety,1973.0,Work on paper,73/4-0221,7,7
4311,"Bobak, Molly",Jar of Roses,1971.0,Work on paper,72/3-0491,12,12
4312,"Bobak, Molly",Living Room,1973.0,Painting,79/80-0208,11,11
4313,"Thornton, Bev",And Dance By The Light of The Body,1991.0,Photograph,92/3-1005,34,34
4314,"Bobak, Bruno",Nude with red hair,1972.0,Painting,72/3-1562,18,18
4315,"Maloney, Sarah",Milk and Honey,1993.0,Sculpture,94/5-0179,14,14
4316,"Robichaud, Lucille M.",Altered Epidermis C,1989.0,Work on paper,90/1-0406,19,19
4317,"Gaston, Nora",Winter Garden,1986.0,Work on paper,85/6-0170,13,13
4318,"Robichaud, Lucille M.",Noiré X,1990.0,Work on paper,90/1-0405,7,7
4319,"Gaston, Nora",New departure,1986.0,Work on paper,86/7-0328,13,13
4320,"Charette, Luc A.",Sluuup,1986.0,Other,86/7-0729,6,6
4321,"Savoie, Roméo",cercle bleu,1992.0,Painting,92/3-0729,11,11
4322,"Nassak, Sammy",Seal,1987.0,Sculpture,90/1-0236,4,4
4323,"Lagacé, Michel","Les falaises, peinture no. 4",1986.0,Painting,87/8-0068,28,28
4324,"Lagacé, Michel",Sans titre no 210,1977.0,Work on paper,77/8-0536,17,17
4325,"Lagacé, Michel",Sans titre no 190,1977.0,Work on paper,77/8-0535,17,17
4326,"Lagacé, Michel","Objet d'intérieur, planche no. 2",1990.0,Work on paper,92/3-0099,32,32
4327,"Lagacé, Michel",Perdre de vue,1989.0,Work on paper,91/2-0156,13,13
4328,"Lagacé, Michel","les mises en scène de l'ange, Peinture no. 3",1984.0,Painting,84/5-0690,44,44
4329,"Lagacé, Michel",Petit théâtre d'objets pointus no. 3,1989.0,Work on paper,91/2-0155,36,36
4330,"Lagacé, Michel","Les passages du dragon, Peinture 1",1984.0,Painting,84/5-0691,34,34
4331,"Lagacé, Michel",Figure hiératique no. 2,1984.0,Work on paper,85/6-0398,23,23
4332,"Fiore, Giuseppe",le repos de guerrier,1985.0,Work on paper,86/7-0060,20,20
4333,"Fiore, Giuseppe",le repos de guerrier,1985.0,Work on paper,86/7-0059,20,20
4334,"Fiore, Giuseppe",le repos de guerrier,1985.0,Work on paper,86/7-0061,20,20
4335,"Fiore, Giuseppe",le repos de guerrier,1985.0,Work on paper,86/7-0024,20,20
4336,"Coleman, Christina",#5 untitled (from Sites),1991.0,Work on paper,91/2-0057,24,24
4337,"Readman, Sylvie",Croisées,1990.0,Photograph,93/4-0375,8,8
4338,"Readman, Sylvie",Croisées,1990.0,Photograph,92/3-0860,8,8
4339,"Dugas, Marc",Avec Halo,1970.0,Work on paper,72/3-2200,9,9
4340,"Dugas, Marc",Avec Halo,1970.0,Work on paper,75/6-0907,9,9
4341,"Richard, René",La Tente (# 214),1972.0,Painting,72/3-1802,16,16
4342,"Lorrain, Michèle",L'album dispersé - 13(le festin de cheval),1989.0,Work on paper,89/90-0319,42,42
4343,"Lorrain, Michèle",L'album dispersé - 2(enfant pyramides),1988.0,Work on paper,89/90-0316,38,38
4344,"Lorrain, Michèle",L'album dispersé - 12(l'escalier-les pieds),1989.0,Work on paper,89/90-0318,43,43
4345,"Lorrain, Michèle",L'album dispersé - (enfant au drap lavé),1988.0,Work on paper,89/90-0317,40,40
4346,"Caron, Nathalie",Les eaux mortes - forme brève -,1993.0,Other,93/4-0263,31,31
4347,"Cloutier, Sylvie",Dada,1990.0,Sculpture,90/1-0499,4,4
4348,"Caron, Nathalie",Les Livres (Livre #6),1990.0,Work on paper,90/1-0498,21,21
4349,"Saulnier, Michel",Abécédaire,1992.0,Other,93/4-0268,10,10
4350,"Caron, Nathalie","Peupliers, Fantômes sur les flots",1994.0,Work on paper,94/5-0181,33,33
4351,"Saulnier, Michel",Anatomia Ursus,1993.0,Sculpture,94/5-0182,14,14
4352,"Dompierre, Michel",Croix de chemin,1982.0,Photograph,83/4-0127,15,15
4353,"Dompierre, Michel",Festival d'automne,1982.0,Photograph,83/4-0125,18,18
4354,"Dompierre, Michel",La mer à boire,1982.0,Photograph,83/4-0126,14,14
4355,"Cloutier, Louise",Cinémastop le retour d'Ulysse,1983.0,Painting,88/9-0041,29,29
4356,"Coulombe, Carmen",Cake and pink cream,1974.0,Work on paper,75/6-0822,19,19
4357,"Tremblay, Gérard",La mamelle du destin,1980.0,Painting,81/2-0158,20,20
4358,"Parent, Omer",Seize,1969.0,Painting,72/3-1820,5,5
4359,"Mill, Richard",Untitled No. M-1086,1975.0,Painting,75/6-0511,19,19
4360,"Béliveau, Paul",Opus incertum II (de Les Ombres portées),1990.0,Work on paper,91/2-0336,40,40
4361,"Cornet, Lucienne",Sans titre/Untitled,1981.0,Work on paper,82/3-0194,19,19
4362,"Cloutier, Louise",Lino 3,1972.0,Work on paper,72/3-1323,6,6
4363,"Lacroix, Paul",Blue I,1972.0,Painting,72/3-0751,6,6
4364,"Lacroix, Paul",Sans titre (L-8200),1980.0,Work on paper,81/2-0132,19,19
4365,"Leclerc, Clément",Sans Titre # 6,1981.0,Work on paper,82/3-0026,14,14
4366,"Parent, Omer",Red-Grey,1970.0,Painting,72/3-1812,8,8
4367,"Auger, Pierre","""L'espace selon la reference""",1982.0,Work on paper,82/3-0035,29,29
4368,"April, Raymonde",Sans titre (A-10058),1979.0,Photograph,81/2-0182,20,20
4369,"Tremblay, Gérard",Salive de Fleur,1970.0,Painting,73/4-0594,15,15
4370,"Jirar, Claude",Soleil I,1972.0,Painting,72/3-1584,8,8
4371,"April, Raymonde",Sans titre (A-10054),1979.0,Photograph,81/2-0181,20,20
4372,"Bégin, Lise",Déménagement I,1978.0,Other,79/80-0303,14,14
4373,"Dugas, Marc",Fenêtre à 4 carreaux,1974.0,Work on paper,74/5-0033,20,20
